"Time","RPS-testing","CPU-testing","p95-testing","replicas-testing","RPS-rl-agent-e1-a2c","CPU-rl-agent-e1-a2c","p95-rl-agent-e1-a2c","replicas-rl-agent-e1-a2c","memory-rl-agent-e1-a2c","RPS-rl-agent-e3-1","CPU-rl-agent-e3-1","p95-rl-agent-e3-1","replicas-rl-agent-e3-1","memory-rl-agent-e3-1","RPS-rl-agent-e3-2","CPU-rl-agent-e3-2","p95-rl-agent-e3-2","replicas-rl-agent-e3-2","memory-rl-agent-e3-2","RPS-default","CPU-default","p95-default","replicas-default","memory-default","dep_RPS-testing","dep_RPS-default","dep_RPS-rl-agent-e1-a2c","dep_RPS-rl-agent-e3-1","dep_RPS-rl-agent-e3-2"
1690401480000,660.0224642297978,81.15629785383638,4.797491379034305,4,675.6772727272727,88.84313671131002,4.290751175170434,4,0.5625919665230775,719.5504490909091,94.05956295351822,9.721044710852015,3,0.8912953107200654,567.5963636363635,70.36441951667877,4.085939922830046,5,0.7547281472659707,441.3696969696969,65.32891577746943,4.326069139434696,6,0.4856861396271698,2640.089856919192,2648.2181818181816,2702.7090909090907,2878.201796363636,2837.9818181818173
1690401600000,688.7515151515152,78.54733796662016,4.472489890236852,3,523.2227272727272,74.6144464415535,4.029947229551452,4,0.7779311061137134,562.1547272727272,83.71080046128233,4.336878897681196,4,0.8000265532270494,566.4727272727273,70.79762799808219,3.98127656162297,5,0.7438094867125067,349.0242487878787,56.05007403515029,4.244310653091221,5,0.754332737267765,2066.2545454545457,2094.145492727273,2092.8909090909087,2810.773636363636,2832.363636363636
1690401720000,694.1939393939394,88.6106251027433,4.48781754544428,3,520.190909090909,74.56922854371294,4.157183748451318,4,0.5068005171904256,690.3182637878788,84.10481692095466,11.508208642352681,4,0.6861653152353719,554.3199999999999,70.96747745407434,4.0492671755725125,5,0.6972399265386888,418.2472727272727,64.53710051079572,4.349949078788997,5,0.4976171549082925,2082.581818181818,2091.2363636363634,2080.763636363636,2761.2730551515147,2771.6000000000004
1690401840000,774.2242424242423,90.9639623199648,4.9584387060337,3,575.1181818181817,76.25663577599605,4.395253120179502,4,0.6347472746220945,712.6722278787879,95.51441033447549,10.370800018052414,3,0.7820094535847038,558.2404224947023,69.46902375762538,3.9772380093646684,5,0.6608598750787411,439.3418181818182,64.78502716668567,4.3833699792511815,5,0.6360461554458765,2322.6727272727276,2196.709090909091,2300.472727272727,2850.688911515151,2791.202112473511
1690401960000,610.1924355757575,72.93536149690914,4.632130663811772,5,747.9499999999999,96.01908135582059,4.6630233094853395,4,0.6268752090186591,559.3518787878787,82.80082850716741,4.351690471804503,4,0.7306914225803994,553.1709090909092,69.78890357171565,4.077819562336591,5,0.5710959489261762,487.9183376893939,68.55971554448023,4.445956854970504,6,0.5247552589352992,3050.9621778787873,2927.510026136363,2991.7999999999993,2796.7593939393937,2765.854545454545
1690402080000,593.8590909090908,83.4090657600581,4.441506124477447,4,594.8727272727273,86.00504721580151,4.1957026840016045,4,0.6587766034079624,697.8199835227272,79.91738529751,11.125820463976883,4,0.5417181874607033,552.829090909091,69.00305774070297,4.101695416097217,5,0.5811776240732026,395.4236798653958,65.11878603709432,4.313640833159921,6,0.5801283439549506,2375.4363636363637,2372.542079192375,2379.490909090909,2791.279934090909,2764.145454545455
1690402200000,783.6121212121211,93.08514243223499,4.917174369747897,3,591.8227272727272,81.99992803095566,4.227366874770471,4,0.6776731930909043,703.3662056060605,93.63751187771183,6.555114812199427,3,0.8843804179707072,547.9636363636364,69.42237044753625,3.902566495566962,5,0.6348182603300384,395.44420376578347,61.503213335623066,4.324398858558622,6,0.47860056339934315,2350.8363636363633,2372.665222594701,2367.290909090909,2813.464822424242,2739.818181818182
1690402320000,780.2060606060605,93.12401530109636,4.874731326050272,3,602.837243423086,81.9141261947998,4.184893890684624,4,0.624808949132517,699.9843772727272,99.41719637227627,7.204633482248227,3,0.7204795067583605,551.7454545454545,68.89941349563576,3.9636883891508483,5,0.6023838491283421,392.4909090909091,61.959388451145344,4.334260401480318,6,0.6538759197210309,2340.6181818181817,2354.9454545454546,2411.348973692344,2799.937509090909,2758.7272727272725
1690402440000,798.9030303030302,96.71264674631966,4.88373887939669,3,595.8272727272727,82.43494226699339,4.233876596510159,4,0.6002838625840943,692.0728651515151,100.6807370402807,4.90922729456582,3,0.6570873412354592,542.6399999999999,67.87164443490552,3.9485709659136803,5,0.6322985489481554,397.8060606060605,62.43506426843891,4.337359303677241,6,0.5067638243276289,2396.7090909090907,2386.836363636364,2383.3090909090906,2768.2914606060604,2713.2
1690402560000,877.7878787878788,98.72157104531195,17.29292708515464,3,641.5454545454544,82.74873736658292,4.392741761126725,4,0.42359701084116,682.2954545454545,85.33174119109819,4.365806152419234,4,0.6529477052470214,536.6509090909091,66.95024759656435,4.112988574864694,5,0.5264376475636195,404.68787878787873,62.59294360640423,4.370077678282446,6,0.6158000817273339,2633.3636363636365,2428.127272727273,2566.1818181818185,2729.181818181818,2683.254545454545
1690402680000,608.7588003636363,87.33944975558799,4.517961229465942,4,753.931818181818,96.2295194946675,4.596747967479672,4,0.5541937520774536,876.3999999999999,104.28192219752815,7.609501738122825,4,0.6827313052341112,529.2799999999999,67.88124180267896,4.018043699584927,5,0.6842011540048595,490.14545454545447,70.50664650727398,4.400431461465647,6,0.4793611512524689,3043.794001818181,2940.8727272727265,3015.7272727272725,2629.2,2646.399999999999
1690402800000,745.3636363636364,92.5884955171025,4.678568623601021,4,750.4147598152234,96.3753467489154,4.539948302059459,4,0.6812336740282464,900.1151515151515,103.84081052914254,8.016080703156243,3,0.8064198831777704,535.2763636363636,68.50046089019071,3.9961765973283185,5,0.5636003184891528,488.98521703006713,70.48135712850318,4.438739992454279,6,0.5935108399319278,2981.454545454545,2933.9113021804033,3001.6590392608928,2700.3454545454542,2676.381818181818
1690402920000,754.5954545454546,93.19979452682303,4.7891999044662015,4,761.5090909090909,97.07375688478837,4.598346546415502,4,0.49200075877934524,898.060606060606,101.96962055877896,7.51871320437338,3,0.8166971868828347,528.0145454545454,68.3761896948362,4.026190007480605,5,0.5650028198431349,486.0757575757575,70.71450254436967,4.397831632653058,6,0.6553420511091819,3018.3818181818183,2916.454545454545,3046.036363636363,2694.181818181818,2640.072727272727
1690403040000,760.1909090909089,93.99669067835012,4.774800380228134,4,756.8863636363635,98.23423426639063,4.5964197323209195,4,0.6401532297832158,879.2363636363636,98.36082955797642,7.624999999999972,3,0.7107455614300802,525.141818181818,68.34392599372795,3.9907207752877087,5,0.657637282421828,489.59232051775825,71.28903921762395,4.431915022585941,6,0.6530356014564274,3040.7636363636357,2937.553923106549,3027.5454545454536,2637.709090909091,2625.7090909090907
1690403160000,767.1363636363635,94.02324329431852,4.834841721239037,4,761.15,97.65953468096768,4.6037562543810875,4,0.5953485029581187,878.7090909090908,101.35971492233799,4.9886079643435135,3,0.7333131650864222,517.3398186214637,67.39213581354028,4.046652871384879,5,0.6172032380088852,488.66091891990663,71.41327225171783,4.452531654009435,6,0.6274209834875254,3068.5454545454545,2931.96551351944,3044.6,2636.127272727272,2586.6990931073183
1690403280000,751.7818181818182,93.847055549961,4.696053574517504,4,766.4291183110603,96.9982437693739,4.617474550463829,4,0.5013616875362138,871.3190233981777,100.12375451104458,6.116494191315561,3,0.7022690693922946,519.1669990281698,66.94568485402985,4.048773766447553,5,0.6677349937394538,483.6563245880652,68.56575746243314,4.429856516185062,6,0.6088141308118957,3007.1272727272726,2901.9379475283913,3065.716473244241,2613.9570701945336,2595.8349951408486
1690403400000,763.2818181818182,90.38736234261506,4.72897782177284,4,760.2850827971366,94.77877660545688,4.6182137482297225,4,0.6691184685429861,879.2181818181817,99.56756901475555,6.167123914037469,3,0.8829054977678326,520.9636363636364,66.23599183435213,4.0192825656165265,5,0.6892450164512873,492.57571999863353,71.09631016582937,4.418522105206199,6,0.6172559133085882,3053.127272727272,2955.4543199918016,3041.1403311885465,2637.654545454545,2604.8181818181815
1690403520000,757.459090909091,93.43504838689006,4.833284294864539,4,760.5045454545452,97.8665947950547,4.6434859979394965,4,0.6034638264958003,865.3515151515152,100.17848286429204,4.991193443832513,3,0.5982805779550114,517.4290909090909,66.8040341721229,3.9456063785144817,5,0.5462066079426697,491.8878787878788,69.28851017332302,4.422374748622891,6,0.545407201506841,3029.8363636363633,2951.327272727273,3042.0181818181813,2596.054545454546,2587.1454545454544
1690403640000,759.8681818181818,92.26634995465626,4.818660429708103,4,760.0863636363636,97.61121995156779,4.564857614019543,4,0.6075715697933884,852.4424242424242,98.43405745803275,4.855636166756902,3,0.5988656435070319,516.970909090909,66.11431786310587,3.957825851360926,5,0.6220589824170158,492.0515151515151,71.69896748832562,4.414508328855453,6,0.6097906234607029,3039.472727272727,2952.30909090909,3040.3454545454547,2557.3272727272724,2584.854545454545
1690403760000,756.9227272727273,93.04501473994104,4.782178632996313,4,761.05,94.94386657494883,4.603378476071134,4,0.601459336857957,643.2518181818182,99.3435034352785,4.673428500734614,3,0.8166812235392937,503.1054545454545,66.88414681011345,4.06559383319426,5,0.49048256842070903,486.8848484848484,70.88563135349672,4.4385025167785255,6,0.5919116257192554,3027.6909090909094,2921.309090909091,3044.2,2573.0072727272727,2515.5272727272727
1690403880000,764.2136363636364,94.82767073315487,4.8173342587824335,4,764.5,96.52289105783176,4.671138249717086,4,0.6113608161455144,847.1393939393938,104.26684176255547,4.957228170226501,3,0.7993163464148811,513.7781818181818,65.833369874238,4.043834504039944,5,0.5250503739912648,489.64545454545447,70.90591072901861,4.441418812847383,6,0.558139960022115,3056.854545454545,2937.8727272727274,3057.9999999999995,2541.4181818181814,2568.8909090909083
1690404000000,757.6090909090908,89.22769552927652,4.82599497134573,4,760.5090909090909,97.56422179683811,4.598944396710445,4,0.6780537856829479,849.060606060606,102.87262796330151,4.9221200946667345,3,0.7333058444154672,502.9418181818182,64.10812019762784,3.915664931377186,5,0.6357724744585462,497.8636363636363,71.73057564392634,4.3885023623777615,6,0.59969829237887,3030.4363636363632,2987.181818181818,3042.0363636363636,2547.181818181818,2514.7090909090907
1690404120000,761.7954545454545,94.17299327097558,4.733928226895618,4,761.1227272727272,96.74329263705,4.521778998083203,4,0.712928253397989,839.2060606060605,102.25040498721151,4.8765481082613,3,0.6873113427674372,500.6109090909091,64.94668651050061,3.98054820254462,5,0.7019078700485242,491.26363636363635,70.81490559185337,4.405857686321981,6,0.44871996961289257,3047.1818181818185,2947.581818181818,3044.4909090909096,2517.6181818181813,2503.0545454545454
1690404240000,757.0181818181818,92.10218694528402,4.849549590744889,4,763.3590909090908,96.45929819429824,4.46628061663667,4,0.5757382341904007,834.7454545454545,100.2332346668467,4.890116779007519,3,0.7253185886342652,493.88727272727266,65.13090042638959,3.897517290299694,5,0.6383490471266207,498.35151515151506,71.00588078894053,4.371720847664484,6,0.5870535766816115,3028.0727272727263,2990.109090909091,3053.4363636363637,2504.2363636363634,2469.4363636363637
1690404360000,761.3136363636364,94.42412937612161,4.78002113451897,4,766.0772727272727,94.09725635237739,4.588051515596692,4,0.6911318020605982,833.2848484848485,102.74901497494298,4.897642710472283,3,0.6911297827906405,494.58181818181816,64.63064275419566,3.9482816901408433,5,0.6507864005753559,492.5878787878788,70.6085617052153,4.391518093556928,6,0.5622968866633927,3045.254545454546,2955.5272727272727,3064.309090909091,2499.854545454545,2472.909090909091
1690404480000,764.8545454545455,93.59672529044839,4.749958598500082,4,767.2181818181817,97.27942970504016,4.579512901132901,4,0.6250386611039096,831.2909090909089,102.40134254720671,4.904075287790942,3,0.7722584446875453,490.4363636363636,64.12575354535286,3.9945272743505087,5,0.7112560513431405,484.9393939393939,70.79975753898255,4.41219073823418,6,0.5519467011853879,3059.4181818181814,2909.636363636363,3068.872727272728,2493.8727272727274,2452.1818181818176
1690404600000,762.5636363636362,94.70681593367465,4.851385980319304,4,768.8636363636363,93.5049938051784,4.515900500561852,4,0.7046992732316963,826.8666666666666,101.76630144235014,4.855939172064206,3,0.8912903284492686,482.91272727272724,63.50951542642798,3.906954912668685,5,0.5424928443298909,482.4272727272727,68.77904945819786,4.418498475282392,6,0.5512635747586404,3050.2545454545448,2894.5636363636363,3075.454545454545,2480.5999999999995,2414.5636363636363
1690404720000,763.2636363636364,95.24126730852137,4.751799995519606,4,759.0363636363636,96.09839118322576,4.5710450819672115,4,0.6044592680358413,809.3333333333333,96.45374985731634,4.768783536765137,3,0.6632775720121606,485.74909090909085,63.80890940153968,3.9087849964106236,5,0.6826841718615552,486.030303030303,70.6752031598251,4.3877546431622925,6,0.635073811276446,3053.054545454545,2916.1818181818176,3036.1454545454544,2428,2428.745454545455
1690404840000,751.1545454545455,94.48684727458202,4.871821435717299,4,757.4954545454544,95.95637197624379,4.5838897535016825,4,0.8079823231510996,810.8181818181818,99.84001475630743,4.84232704587588,3,0.7007785785533297,483.93818181818176,64.33096516582773,3.931870577239755,5,0.6176073811365346,485.5501420583671,69.7675299496422,4.384288243027987,6,0.6000169647626334,3004.6181818181813,2913.3008523502026,3029.9818181818177,2432.4545454545455,2419.6909090909094
1690404960000,754.6590909090908,92.25002411693333,4.895546834236974,4,764.6318181818181,96.81428389703467,4.647092052264464,4,0.6173655650532497,797.6666666666666,100.65132081309073,4.716479389760893,3,0.7158698806968546,480.1963636363636,62.82554932057823,3.9012967557698595,5,0.6788682993729622,492.3545454545454,70.37646357675179,4.404618544088089,6,0.5338213534128176,3018.6363636363626,2954.127272727273,3058.527272727273,2392.9999999999995,2400.9818181818177
1690405080000,763.9772727272727,92.67661677240926,4.7795036028823015,4,768.5136363636364,94.39969706594287,4.5661241379310304,4,0.7948499398185936,791.7151515151514,99.5669244274115,4.735201401050787,3,0.672711501522413,469.2690909090909,63.07494538484565,3.8598126374151636,5,0.6283629505499863,497.5,69.63649338362423,4.410958053281872,6,0.6862094615013117,3055.909090909091,2984.9999999999995,3074.054545454545,2375.1454545454544,2346.3454545454547
1690405200000,766.2954545454545,93.88267733340709,4.784668857730592,4,767.6636363636363,96.79410525668314,4.5627246877221515,4,0.47410083990730567,787.5757575757575,99.21411616386443,4.675086150693858,3,0.876308746244433,473.6363636363636,63.080152645541126,3.911203126453892,5,0.5537470151168913,498.0878787878788,70.76363171162124,4.401621052178966,6,0.6000656513704412,3065.181818181818,2988.5272727272722,3070.6545454545453,2362.727272727273,2368.181818181818
1690405320000,769.45,94.21057388760201,4.8267378694411205,4,766.7727272727271,98.95584871935255,4.695919353725051,4,0.6406304515759851,793.3696969696969,96.52988753018464,4.772373741980601,3,0.7254114423370887,468.74181818181813,63.64338404831103,3.9960585885486037,5,0.6440794723030375,497.54242424242415,72.50029887059426,4.4469309489140905,6,0.6340258563394379,3077.7999999999997,2985.254545454545,3067.0909090909086,2380.109090909091,2343.709090909091
1690405440000,759.0818181818182,94.25395121701638,4.824505710001156,4,769.7636363636364,96.72662692003723,4.763249137850686,4,0.5939618089704999,777.7575757575758,98.21399023472014,4.582495580534338,3,0.5744501796656438,464.4436363636363,61.38296967726469,3.922826187609969,5,0.5468726708976384,496.4757575757575,70.47586758665284,4.41966759601461,6,0.5846984017046495,3036.327272727273,2978.854545454545,3079.0545454545454,2333.2727272727266,2322.2181818181816
1690405560000,756.4909090909091,92.25674047590883,4.793928722355258,4,767.9090909090909,96.5569797675643,4.627692816791543,4,0.6277910337908231,777.5939393939393,97.89660198195389,4.669270662377734,3,0.5904379146926022,461.5199999999999,61.186812105429176,3.857812883285084,5,0.5546887582427082,496.4607153560032,72.4173808862035,4.385379281574713,6,0.585877722006004,3025.963636363636,2978.76429213602,3071.636363636364,2332.7818181818175,2307.5999999999995
1690405680000,770.0454545454545,94.49875055149394,4.865107142857143,4,761.7954545454545,97.92157417554095,4.619378888120867,4,0.5040185944677911,776.2666666666667,98.07347120261936,4.651026807673388,3,0.6104497445212147,464.56363636363636,62.28800074153175,3.873324711404899,5,0.6416285422871126,498.71212121212113,70.82350917113291,4.392914667766513,6,0.6747818056217136,3080.1818181818176,2992.272727272727,3047.181818181818,2328.7999999999997,2322.8181818181815
1690405800000,764.8363636363637,93.58547830799237,4.7778286805058405,4,767.3090909090909,97.0694613282585,4.661781796262805,4,0.6369282667722791,766.4181818181818,95.64337218333483,4.571705246401802,3,0.7922485562359505,460.8472727272727,60.94444265366511,3.8990508570619022,5,0.6019863020676154,498.2258148408178,70.93197048567774,4.4118222783672945,6,0.5581613459694564,3059.3454545454542,2989.3548890449065,3069.2363636363634,2299.2545454545457,2304.2363636363634
1690405920000,775.3499999999999,94.58482294366563,4.728765891550314,4,766.0863636363636,97.6186490120958,4.579392928127996,4,0.5616489903046229,751.8969696969697,95.97265274929651,4.586626698913376,3,0.7730888750251603,450.7527272727272,61.09668994741534,3.8514407578237395,5,0.7076055561940762,499.3727272727273,71.71109797147855,4.413599949800247,6,0.6200958267172888,3101.3999999999996,2996.236363636363,3064.345454545454,2255.690909090909,2253.7636363636366
1690406040000,770.5545454545455,94.27283958840931,4.8871535679210485,4,768.8954545454544,98.00757572480114,4.579125597735927,4,0.8233763739625074,753.4787878787878,92.85008774822,4.592211624236601,3,0.8684243791265086,447.97090909090906,60.67963774422219,3.893846307784663,5,0.5261383229532771,495.6030303030302,70.8686012606178,4.413645450441735,6,0.6222734556941983,3082.2181818181816,2973.618181818182,3075.5818181818177,2260.436363636363,2239.8545454545456
1690406160000,767.4136363636364,93.59688117270636,4.9286938000648215,4,765.7409090909091,97.91407489225215,4.706702791848269,4,0.6368297089379145,747.0666666666666,95.19292846397916,4.583050734089162,3,0.7895001851706431,450.20000000000005,59.927859899008084,3.8847955856533742,5,0.6040238238894006,494.8212121212121,71.17742967185683,4.424897852734068,6,0.569011996079826,3069.6545454545453,2968.927272727272,3062.963636363637,2241.2,2250.9999999999995
1690406280000,764.3772727272727,94.27560070591194,4.767011350519432,4,772.5,98.00222818143601,4.613612182146518,4,0.5979292059951107,733.969696969697,94.39557975173948,4.577106325706593,3,0.5926169163214452,447.1563636363636,59.45525827567863,3.8472287706274813,5,0.6628256742954424,500.1454545454545,72.12270482130147,4.40746029685404,6,0.6615349231017654,3057.509090909091,3000.872727272727,3089.9999999999995,2201.909090909091,2235.781818181818
1690406400000,768.1454545454545,92.8794664719916,4.75232000778608,4,773.5863636363637,97.64263709825217,4.532997166844281,4,0.5434988776275181,730.1636363636363,94.39558611464872,4.683706070287538,3,0.685876603111254,440.63999999999993,59.02748935073736,3.8054174898617,5,0.6188860964971671,502.81515151515146,71.75055732505835,4.362863065914709,6,0.5888969469397436,3072.5818181818186,3016.8909090909083,3094.3454545454542,2190.490909090909,2203.2
1690406520000,761.590909090909,93.20458246925139,4.784147888010924,4,770.7363636363636,95.28141668603575,4.574152997087234,4,0.6186239617555345,732.6727272727272,95.30337650755233,4.6255984430749235,3,0.7893693951859999,436.5454545454545,59.24033097486542,3.8908067729083675,5,0.6530593782350714,500.0363636363636,69.83570122381803,4.383963744117132,6,0.6087183685201772,3046.3636363636365,3000.2181818181816,3082.9454545454546,2198.018181818182,2182.7272727272725
1690406640000,766.2954545454545,91.87725310144377,4.81381558596074,4,773.0227272727273,96.56124363208122,4.559475541588314,4,0.5677703228643364,710.7515151515152,91.61876543939302,4.594301855209935,3,0.7334887478217792,429.56727272727267,58.17318391979573,3.801720985264061,5,0.5691564644100264,500.3636363636363,71.84422140298086,4.367771606309711,6,0.7149607751283014,3065.1818181818176,3002.1818181818185,3092.090909090909,2132.254545454545,2147.836363636364
1690406760000,733.1636363636364,92.03738383359907,4.826482565844957,4,744.4999999999999,94.58969732667009,4.493538525853737,4,0.6593431381780899,719.3818181818181,92.05778448525669,4.616305255771994,3,0.65444161940774,427.94909090909084,57.85533542215914,3.84388531304856,5,0.6505906288118815,492.0848484848484,71.51873015372061,4.399399399399399,6,0.651124805436936,2932.654545454545,2952.5090909090904,2977.9999999999995,2158.1454545454544,2139.7454545454543
1690406880000,709.7090909090908,88.88864108736067,4.568201501945952,4,706.9227272727272,90.41229481178773,4.281577083012477,4,0.5788356930909322,710.0727272727272,92.74342966658509,4.603296060553928,3,0.617205056085117,422.55999999999995,57.36500878960788,3.7099236641221385,5,0.6453778391030653,464.10606060606057,68.71252504681257,4.3596060499472395,6,0.5939660252496599,2838.836363636364,2784.636363636363,2827.6909090909085,2130.2181818181816,2112.8
1690407000000,938.7636363636364,101.22804707912627,19.117374310239107,3,706.3810339925548,89.7148670632947,4.344684492834119,4,0.726982999652826,708.5696969696969,86.58860513187786,4.432018701455394,3,0.6394432031164934,422.16363636363633,57.54091440376809,3.7793881759853276,5,0.6449937732805682,464.61462616839924,67.79401330939831,4.387254962237289,6,0.7094109990385571,2816.290909090909,2787.6877570103957,2825.524135970219,2125.7090909090907,2110.818181818182
1690407120000,581.1809593257576,87.49744205659265,4.938578492927002,3,704.6454545454545,92.01189188471716,4.350569279705107,4,0.7342372296108515,700.8181818181818,91.19673678373536,4.435954803108227,3,0.7409748717212528,423.64,58.18543498402113,3.8738887095038192,5,0.6187484875350069,472.7850112337512,69.4136617871434,4.388109640663695,6,0.5882659014428953,2905.9047966287876,2836.7100674025073,2818.5818181818177,2102.454545454545,2118.2
1690407240000,573.1733303257575,88.6957354322552,4.818888783924555,3,705.340909090909,91.56593964158438,4.342021968711228,4,0.5481442958151332,687.1818181818181,90.93289335640847,4.436179438965425,3,0.7786895952323727,411.74181818181813,57.25411109093357,3.7730785063216685,5,0.7053796530120976,466.7515151515151,68.63733390965072,4.337380465773471,6,0.6577195327607354,2865.8666516287876,2800.5090909090904,2821.363636363636,2061.545454545454,2058.7090909090907
1690407360000,567.3687161060604,87.82168415519308,4.804668389301298,3,706.1818181818181,91.58352250790173,4.328058573452996,4,0.4841248826322211,685.8606060606061,89.34733983679627,4.486775464265614,3,0.939752608562659,411.10909090909087,55.97172513201984,3.8160466812545613,5,0.6280194611660975,469.3999999999999,67.34594870059932,4.368238874096614,6,0.6369892097985019,2836.8435805303034,2816.4,2824.7272727272725,2057.581818181818,2055.5454545454545
1690407480000,575.2304095757576,90.61996229891963,4.82934152483724,3,708.7291734575472,90.63796716935953,4.393395264170758,4,0.6483144962717162,682.7757575757574,88.22276679512632,4.496013276505867,3,0.6429851571397824,408.0872727272727,56.23657434940849,3.7900873965041444,5,0.5882986766116245,465.28787878787875,68.68500603414702,4.34302758759565,6,0.5567912940295896,2876.1520478787875,2791.727272727273,2834.916693830189,2048.3272727272724,2040.4363636363637
1690407600000,628.6946666666665,86.41261872573492,4.938167320874866,4,768.5272727272727,94.64942905364633,4.690910010878639,4,0.43536993877918767,675.4060606060605,89.2036645749682,4.454526099684445,3,0.6926705269383795,402.78181818181815,55.862629105585235,3.7763217298324814,5,0.7145892312728477,481.95151515151514,69.25062717462069,4.390631475872752,6,0.6569084512555657,3143.4733333333324,2891.7090909090907,3074.109090909091,2026.2181818181816,2013.9090909090905
1690407720000,658.1947981818182,77.74490512796422,4.839064370815254,5,825.8318181818182,92.0598229224307,5.252697841726682,4,0.5905736277137386,685.890909090909,90.01847656811495,4.4510859232175495,3,0.6802425756636177,399.94545454545454,53.49848658354922,4.0505632745024425,5,0.6164236650935883,473.93939393939394,66.56303515047476,4.437821475817847,6,0.6307811733873343,3290.9739909090904,2843.636363636364,3303.327272727273,2057.672727272727,1999.727272727273
1690407840000,840.8090909090909,89.58627745702144,11.646075929175217,4,813.1454545454544,95.76454818456185,6.647146932952901,4,0.6089545972422266,671.9757575757575,88.45627052352188,4.410081825688762,3,0.6974517708981525,397.06545454545454,57.000807424906874,4.0172252495539365,5,0.6031300281601139,473.9848484848485,65.86980833448688,4.414838592177752,6,0.7632939624230274,3363.2363636363634,2843.909090909091,3252.581818181818,2015.9272727272726,1985.3272727272724
1690407960000,845.840909090909,92.80073345927417,11.616217410516924,4,829.1363636363635,96.77259905869258,4.958448972422276,4,0.7886514730708457,654.7272727272726,86.03821400411633,4.356768237889059,3,0.6716577638891091,393.0472727272727,57.01738455592111,4.076399736520184,5,0.725706249992223,478.7969696969697,67.16080800015716,4.452861702592804,6,0.6724006900507531,3383.363636363636,2872.781818181818,3316.5454545454545,1964.181818181818,1965.2363636363634
1690408080000,673.6531959057239,84.65506105256135,4.645813348314043,4,816.7045454545454,95.35882872550238,5.118000586338283,4,0.624528492218894,647.2666666666667,87.32508006735671,4.345780284493843,3,0.9279714115029531,391.64363636363635,55.29755752310815,4.100488692985818,5,0.6618972856190403,474.0484848484848,66.6718847569065,4.454256995140568,6,0.6514186619912494,3368.265979528619,2844.290909090909,3266.8181818181815,1941.8,1958.2181818181816
1690408200000,660.9277068562767,79.73061792364591,4.81865790640569,5,826.7454545454545,95.07535612382857,4.9887037157123455,4,0.6301471872310566,648.490909090909,83.65548350019496,4.387737522168737,3,0.4339988270579989,389.25975959595957,57.22367100174317,4.0486754022271105,4,0.7431709660605517,475.2848484848484,65.68819391772904,4.410498093146885,6,0.5177188214349532,3304.6385342813837,2851.7090909090907,3306.9818181818177,1945.472727272727,1946.298797979798
1690408320000,836.481818181818,91.2103812976421,13.806407877836518,4,822.3545454545452,92.2713464678059,5.158594917787673,4,0.6530366989751417,643.6121212121211,86.61021393049685,4.427085783816669,3,0.7078518382653534,483.6363636363636,64.17689169534152,3.9627961831242584,4,0.6242940250935596,481.0545454545454,67.50356252294715,4.468891147743847,6,0.593679055971251,3345.9272727272723,2886.3272727272724,3289.418181818181,1930.836363636363,1934.5454545454545
1690408440000,675.4820013602694,84.59542265143732,4.71775727159593,4,820.8272727272727,95.1761619090349,4.951656602664132,4,0.6768466296850104,636.1151515151515,85.67808223804124,4.385733996738725,3,0.8001564862969709,476.71363636363634,63.604147192881044,3.9789473684210503,4,0.6540526363985444,473.3909090909091,66.39869097725557,4.387540983606556,6,0.5938045530599799,3377.4100068013468,2840.3454545454542,3283.309090909091,1908.3454545454545,1906.8545454545456
1690408560000,651.5523333333333,93.05711691620348,4.873595783849634,4,815.5136363636364,96.99351983748367,4.708664507899126,4,0.588836408074028,630.7575757575756,84.98529319998354,4.394816018669002,3,0.6396083124414671,467.4181818181818,62.607490330909044,4.000557630596036,4,0.7182147103538419,487.20744723816887,68.24176296027744,4.435943169384592,6,0.6222951851473194,3257.7616666666663,2923.2446834290126,3262.054545454545,1892.272727272727,1869.672727272727
1690408680000,815.8227272727272,96.54673095977648,6.406131913431828,4,817.1681818181819,96.6306564840045,4.655494985857548,4,0.686285662070317,626.8969696969697,85.62397212722784,4.341330968668188,3,0.6463083971510386,468.95,62.38109198039014,3.9902209582148265,4,0.638960955296457,494.1179284358363,67.95457043356544,4.418896909760408,6,0.6751014452419848,3263.290909090909,2964.707570615017,3268.6727272727276,1880.6909090909087,1875.8
1690408800000,825.2363636363635,96.63537476866343,6.495224099926556,4,819.1454545454545,97.94879026990282,4.628750477646162,4,0.6526562414993574,620.3454545454545,82.43313372089467,4.393519458544836,3,0.576007456974625,461.41363636363633,62.706742095604056,4.048002923823945,4,0.6129205619178514,486.13193329950593,67.81699404082613,4.343134291072061,6,0.541487785125329,3300.9454545454546,2916.7915997970354,3276.5818181818177,1861.0363636363634,1845.6545454545455
1690408920000,617.7671662626262,91.01471406060597,4.633900603081516,4,769.6681818181817,97.25681510764807,4.48360939155652,4,0.680030800973144,612.3515151515151,85.92188290512831,4.361636556854412,3,0.6538883213212,456.9318181818182,63.01448369681897,4.113024089961712,4,0.8253008352724288,492.20909090909083,70.37009058247656,4.425741773445151,6,0.5765266971018373,3088.835831313131,2953.2545454545457,3078.672727272727,1837.0545454545452,1827.7272727272725
