"Time","RPS-testing","CPU-testing","p95-testing","replicas-testing","RPS-rl-agent-e1-a2c","CPU-rl-agent-e1-a2c","p95-rl-agent-e1-a2c","replicas-rl-agent-e1-a2c","memory-rl-agent-e1-a2c","RPS-rl-agent-e1-ppo","CPU-rl-agent-e1-ppo","p95-rl-agent-e1-ppo","replicas-rl-agent-e1-ppo","memory-rl-agent-e1-ppo","RPS-rl-agent-e3-1","CPU-rl-agent-e3-1","p95-rl-agent-e3-1","replicas-rl-agent-e3-1","memory-rl-agent-e3-1","RPS-rl-agent-e3-2","CPU-rl-agent-e3-2","p95-rl-agent-e3-2","replicas-rl-agent-e3-2","memory-rl-agent-e3-2","RPS-default","CPU-default","p95-default","replicas-default","memory-default","dep_RPS-testing","dep_RPS-default","dep_RPS-rl-agent-e1-a2c","dep_RPS-rl-agent-e1-ppo","dep_RPS-rl-agent-e3-1","dep_RPS-rl-agent-e3-2"
2023-07-24 13:47:00,702,88.2,4.74,4,192,36.4,4.44,3,0.732,305,49.4,4.32,2,0.730,451,65.0,4.19,3,0.678,335,55.0,4.31,4,0.643,479,68.9,4.12,6,0.596,2808,2871,575,609,1352,1341
2023-07-24 13:48:00,714,88.6,4.70,4,194,34.9,4.40,3,0.623,299,49.3,4.22,2,0.580,447,66.2,4.17,3,0.678,341,54.2,4.26,4,0.784,481,68.0,4.15,6,0.463,2857,2886,581,598,1341,1366
2023-07-24 13:49:00,709,88.2,4.74,4,187,35.6,4.44,3,0.606,294,48.0,4.26,2,0.553,454,66.0,4.19,3,0.691,332,53.3,4.30,4,0.778,477,67.6,4.05,6,0.379,2837,2860,560,588,1361,1329
2023-07-24 13:50:00,717,89.5,4.77,4,191,35.2,4.45,3,0.549,294,47.4,4.29,2,0.572,449,66.0,4.19,3,0.660,340,55.1,4.30,4,0.750,484,67.2,4.07,6,0.388,2867,2904,572,589,1348,1360
2023-07-24 13:51:00,709,89.4,4.75,4,182,34.7,4.46,3,0.667,295,47.3,4.30,2,0.550,451,65.7,4.22,3,0.820,333,55.8,4.35,4,0.570,484,68.6,4.12,6,0.529,2835,2901,546,589,1352,1333
2023-07-24 13:52:00,707,86.5,4.69,4,182,34.6,4.44,3,0.751,291,47.9,4.33,2,0.444,445,64.5,4.24,3,0.590,334,55.3,4.29,4,0.624,481,68.9,4.12,6,0.538,2829,2884,545,582,1334,1336
2023-07-24 13:53:00,703,87.3,4.72,4,180,33.6,4.44,3,0.606,286,46.4,4.27,2,0.398,446,65.6,4.22,3,0.616,336,54.6,4.28,4,0.511,482,68.8,4.12,6,0.530,2811,2894,539,572,1337,1345
2023-07-24 13:54:00,715,87.0,4.69,4,179,33.3,4.44,3,0.704,280,44.0,4.30,2,0.467,450,65.4,4.22,3,0.618,335,54.4,4.30,4,0.716,484,68.6,4.04,6,0.523,2861,2901,536,560,1349,1341
2023-07-24 13:55:00,707,88.0,4.70,4,176,33.4,4.47,3,0.834,278,46.0,4.29,2,0.541,446,63.1,4.12,3,0.782,332,54.1,4.31,4,0.845,492,68.6,4.09,6,0.384,2827,2950,529,556,1339,1328
2023-07-24 13:56:00,707,87.4,4.71,4,177,33.0,4.45,3,0.550,274,44.8,4.30,2,0.422,444,64.7,4.05,3,0.825,335,56.0,4.33,4,0.605,483,69.2,4.13,6,0.575,2829,2896,532,548,1331,1339
2023-07-24 13:57:00,711,86.8,4.69,4,174,33.4,4.46,3,0.615,276,45.6,4.32,2,0.437,450,63.9,4.13,3,0.631,331,54.7,4.33,4,0.633,485,69.1,4.12,6,0.562,2844,2910,522,553,1351,1323
2023-07-24 13:58:00,714,86.8,4.72,4,174,33.2,4.46,3,0.719,273,45.5,4.30,2,0.631,440,64.2,4.08,3,0.408,334,55.1,4.30,4,0.600,485,69.3,4.11,6,0.569,2855,2911,522,545,1320,1334
2023-07-24 13:59:00,708,87.0,4.69,4,174,32.4,4.43,3,0.731,267,44.8,4.30,2,0.501,443,63.0,4.11,3,0.617,334,53.8,4.35,4,0.705,481,68.1,4.04,6,0.668,2831,2887,522,534,1328,1336
2023-07-24 14:00:00,712,86.0,4.74,4,165,32.4,4.47,3,0.580,271,44.9,4.24,2,0.554,442,63.5,4.06,3,0.596,323,54.6,4.28,4,0.687,487,68.9,4.09,6,0.582,2849,2920,496,541,1327,1293
2023-07-24 14:01:00,718,88.5,4.75,4,166,32.3,4.49,3,0.584,266,43.7,4.33,2,0.547,442,63.1,4.19,3,0.648,321,54.3,4.36,4,0.691,491,69.8,4.17,6,0.463,2871,2945,498,533,1325,1285
2023-07-24 14:02:00,709,89.0,4.72,4,168,32.7,4.51,3,0.716,266,44.7,4.36,2,0.557,444,65.3,4.17,3,0.630,328,54.8,4.36,4,0.731,484,68.8,4.18,6,0.280,2835,2907,503,533,1332,1313
2023-07-24 14:03:00,712,87.7,4.72,4,165,32.5,4.48,3,0.624,262,44.4,4.34,2,0.475,441,63.4,4.05,3,0.699,324,54.3,4.34,4,0.661,488,68.7,4.14,6,0.442,2848,2929,495,524,1324,1296
2023-07-24 14:04:00,698,88.5,4.72,4,166,31.2,4.45,3,0.752,259,43.6,4.29,2,0.654,436,64.2,4.22,3,0.774,324,54.2,4.36,4,0.618,488,69.6,4.15,6,0.440,2792,2928,499,517,1307,1295
2023-07-24 14:05:00,718,86.3,4.75,4,161,31.2,4.47,3,0.444,249,42.0,4.34,2,0.810,435,63.3,4.19,3,0.786,333,55.1,4.34,4,0.584,490,69.2,4.15,6,0.563,2873,2943,484,499,1305,1332
2023-07-24 14:06:00,721,89.8,4.74,4,162,30.8,4.47,3,0.426,252,42.6,4.33,2,0.477,435,63.5,4.26,3,0.484,332,55.0,4.35,4,0.517,489,69.7,4.14,6,0.547,2885,2933,485,505,1306,1327
2023-07-24 14:07:00,711,89.6,4.71,4,155,31.1,4.51,3,0.516,251,42.8,4.35,2,0.568,438,63.3,4.15,3,0.476,324,54.9,4.33,4,0.580,493,69.7,4.08,6,0.587,2842,2960,464,501,1314,1294
2023-07-24 14:08:00,719,88.6,4.69,4,159,30.3,4.47,3,0.550,247,42.8,4.42,2,0.482,472,64.0,4.16,3,0.554,347,55.2,4.33,4,0.564,494,69.5,4.15,6,0.586,2876,2965,478,494,1415,1387
2023-07-24 14:09:00,718,89.5,4.71,4,158,30.9,4.47,3,0.766,243,41.0,4.33,2,0.545,490,69.1,4.20,3,0.708,372,57.9,4.34,4,0.570,493,70.1,4.16,6,0.462,2871,2955,474,487,1471,1489
2023-07-24 14:10:00,716,90.3,4.75,4,157,30.9,4.49,3,0.749,241,41.0,4.22,2,0.819,502,70.3,4.20,3,0.801,369,60.4,4.38,4,0.575,490,68.5,4.19,6,0.480,2864,2940,471,481,1505,1477
2023-07-24 14:11:00,722,90.3,4.77,4,147,29.8,4.52,3,0.697,243,41.3,4.25,2,0.727,465,68.6,4.24,3,0.680,349,59.1,4.38,4,0.693,493,69.1,4.18,6,0.461,2887,2960,442,485,1395,1398
2023-07-24 14:12:00,720,89.8,4.74,4,150,29.6,4.50,3,0.502,242,41.2,4.27,2,0.542,433,64.2,4.10,3,0.691,322,55.9,4.34,4,0.668,491,69.2,4.21,6,0.402,2880,2945,450,484,1300,1289
2023-07-24 14:13:00,725,89.8,4.74,4,151,29.9,4.53,3,0.660,235,40.6,4.26,2,0.625,432,62.5,4.11,3,0.577,326,54.6,4.36,4,0.598,496,69.7,4.15,6,0.415,2899,2973,453,470,1295,1302
2023-07-24 14:14:00,717,87.8,4.72,4,152,30.3,4.51,3,0.764,233,39.6,4.19,2,0.426,431,63.1,4.15,3,0.590,322,53.6,4.36,4,0.498,490,69.7,4.12,6,0.540,2867,2938,455,466,1292,1286
2023-07-24 14:15:00,722,87.3,4.75,4,142,29.8,4.54,3,0.762,227,38.6,4.20,2,0.523,432,63.6,4.10,3,0.580,319,53.6,4.32,4,0.608,493,69.6,4.19,6,0.651,2888,2959,426,454,1295,1275
2023-07-24 14:16:00,723,88.3,4.68,4,141,28.6,4.52,3,0.584,227,38.8,4.16,2,0.516,421,62.1,4.12,3,0.568,309,46.4,4.32,4,0.540,492,70.3,4.22,6,0.549,2890,2953,423,454,1264,1237
2023-07-24 14:17:00,722,86.9,4.69,4,142,28.2,4.49,3,0.803,225,38.6,4.22,2,0.389,433,62.7,4.15,3,0.638,321,51.2,4.25,4,0.527,491,70.6,4.25,6,0.485,2887,2945,425,451,1299,1285
2023-07-24 14:18:00,720,88.4,4.74,4,143,28.7,4.50,3,0.782,226,37.4,4.17,2,0.543,421,61.1,4.03,3,0.681,322,53.7,4.35,4,0.640,494,70.3,4.16,6,0.605,2878,2966,430,453,1263,1288
2023-07-24 14:19:00,717,88.3,4.72,4,142,28.1,4.49,3,0.800,221,37.6,4.13,2,0.632,419,60.0,4.07,3,0.723,324,53.8,4.22,4,0.731,493,70.1,4.19,6,0.474,2868,2956,426,442,1258,1296
2023-07-24 14:20:00,743,86.1,4.78,4,141,28.4,4.55,3,0.664,215,36.2,4.17,2,0.528,422,61.4,4.07,3,0.671,318,53.2,4.22,4,0.697,513,69.7,4.23,6,0.424,2971,3079,423,429,1265,1272
2023-07-24 14:21:00,746,86.9,4.81,4,139,28.5,4.52,3,0.594,215,36.0,4.25,2,0.653,419,61.7,4.07,3,0.813,326,54.0,4.31,4,0.474,524,71.2,4.18,6,0.416,2984,3143,417,430,1257,1304
2023-07-24 14:22:00,730,85.6,4.75,4,132,27.1,4.49,3,0.689,214,35.7,4.23,2,0.548,428,60.6,3.99,3,0.530,319,53.7,4.25,4,0.563,517,72.2,4.18,6,0.613,2921,3101,397,428,1285,1278
2023-07-24 14:23:00,720,86.6,4.71,4,133,26.5,4.53,3,0.762,208,36.7,4.20,2,0.568,424,61.7,4.06,3,0.670,318,53.4,4.28,4,0.446,496,70.8,4.11,6,0.592,2880,2975,398,416,1272,1272
2023-07-24 14:24:00,728,87.5,4.68,4,134,27.4,4.55,3,0.553,208,35.9,4.19,2,0.641,422,61.3,4.10,3,0.730,319,53.2,4.29,4,0.541,496,69.9,4.13,6,0.529,2912,2973,402,417,1267,1275
2023-07-24 14:25:00,719,87.9,4.77,4,132,27.3,4.53,3,0.550,212,36.7,4.32,2,0.806,425,61.1,4.01,3,0.763,317,53.8,4.29,4,0.626,495,69.5,4.15,6,0.469,2876,2972,397,424,1276,1269
2023-07-24 14:26:00,722,88.5,4.87,4,129,26.8,4.52,3,0.637,206,36.4,4.39,2,0.551,422,61.1,4.12,3,0.697,317,52.7,4.32,4,0.805,499,69.2,4.13,6,0.525,2886,2994,387,413,1266,1266
2023-07-24 14:27:00,725,89.7,4.83,4,128,26.3,4.53,3,0.529,207,36.8,4.33,2,0.357,423,60.3,4.10,3,0.543,311,52.9,4.28,4,0.681,498,69.2,4.10,6,0.492,2902,2987,383,415,1268,1244
2023-07-24 14:28:00,724,89.7,4.83,4,133,26.8,4.52,3,0.602,200,36.3,4.30,2,0.437,423,61.0,4.08,3,0.425,250,42.8,4.32,4,0.468,495,70.4,4.15,6,0.524,2894,2969,400,400,1268,1248
2023-07-24 14:29:00,716,87.7,4.81,4,125,26.2,4.54,3,0.566,201,34.1,4.15,2,0.549,419,61.0,4.04,3,0.539,318,50.1,4.29,4,0.578,500,70.1,4.14,6,0.563,2864,3000,376,403,1258,1271
2023-07-24 14:30:00,721,89.3,4.82,4,126,26.1,4.55,3,0.580,123,27.1,4.35,2,0.576,419,60.9,4.07,3,0.547,316,53.0,4.32,4,0.666,497,69.3,4.14,6,0.523,2885,2981,379,370,1257,1262
2023-07-24 14:31:00,725,89.1,4.91,4,124,26.2,4.56,3,0.527,197,35.8,4.43,2,0.551,412,60.4,4.11,3,0.580,307,53.5,4.37,4,0.515,496,69.4,4.17,6,0.595,2899,2976,372,395,1235,1228
2023-07-24 14:32:00,729,91.7,4.88,4,120,24.6,4.55,3,0.587,197,36.4,4.37,2,0.576,424,61.0,4.05,3,0.571,310,52.8,4.33,4,0.433,497,71.1,4.11,6,0.577,2917,2984,360,395,1271,1239
2023-07-24 14:33:00,733,90.9,4.85,4,122,25.1,4.55,3,0.807,195,36.4,4.42,2,0.541,421,61.0,4.12,3,0.477,311,52.2,4.32,4,0.478,497,70.9,4.14,6,0.417,2930,2981,365,390,1263,1244
2023-07-24 14:34:00,630,88.7,4.71,4,122,24.9,4.53,3,0.854,192,35.9,4.39,2,0.705,418,61.1,4.02,3,0.705,244,44.9,4.19,4,0.401,467,69.8,4.14,6,0.510,2521,2800,366,383,1254,1222
2023-07-24 14:35:00,565,81.9,4.54,4,121,25.2,4.53,3,0.757,130,22.6,4.41,2,0.533,448,61.0,4.06,3,0.637,336,55.9,4.29,3,0.707,374,62.3,4.07,6,0.505,2260,2245,362,389,1345,1345
2023-07-24 14:36:00,561,78.2,4.53,4,116,24.5,4.51,3,0.673,187,31.2,4.45,2,0.526,485,66.3,4.14,3,0.531,486,67.5,4.44,3,0.817,381,61.8,4.16,5,0.567,2244,2286,349,373,1454,1458
2023-07-24 14:37:00,565,78.8,4.53,4,115,23.6,4.51,3,0.566,122,22.1,4.47,2,0.423,479,68.3,4.19,3,0.732,487,73.4,4.30,3,0.653,454,66.4,4.12,5,0.631,2261,2271,345,367,1438,1462
2023-07-24 14:38:00,566,79.6,4.54,4,120,24.5,4.52,3,0.670,182,29.5,4.36,2,0.428,493,67.9,4.09,3,0.764,480,72.9,4.38,3,0.738,452,66.7,4.06,5,0.787,2264,2261,360,363,1478,1439
2023-07-24 14:39:00,566,79.4,4.63,4,115,25.1,4.59,3,0.752,175,44.3,4.46,1,0.468,486,69.7,4.10,3,0.682,484,72.8,4.39,3,0.765,457,66.0,4.00,5,0.699,2265,2284,346,349,1459,1452
2023-07-24 14:40:00,640,82.0,4.87,4,112,24.7,4.58,3,0.837,354,56.2,4.33,1,0.654,483,67.7,4.12,3,0.779,477,73.6,4.46,3,0.658,479,64.8,4.16,5,0.629,2559,2397,336,354,1450,1432
2023-07-24 14:41:00,719,85.9,4.87,4,117,24.7,4.56,3,0.642,345,55.1,4.43,1,0.463,488,66.7,4.18,3,0.457,483,74.3,4.50,3,0.657,492,62.8,4.26,6,0.392,2877,2950,350,345,1463,1449
2023-07-24 14:42:00,719,89.6,4.89,4,111,23.4,4.56,3,0.451,350,55.0,4.37,1,0.594,487,69.3,4.20,3,0.533,496,74.6,4.38,3,0.678,501,69.9,4.19,6,0.564,2876,3007,332,350,1462,1487
2023-07-24 14:43:00,731,88.7,4.82,4,109,23.3,4.53,3,0.642,336,54.6,4.38,1,0.446,453,67.7,4.28,3,0.700,453,72.4,4.38,3,0.688,493,70.2,4.23,6,0.536,2923,2961,328,336,1358,1359
2023-07-24 14:44:00,732,89.4,4.85,4,108,23.1,4.56,3,0.552,342,54.3,4.36,1,0.478,410,60.5,4.07,3,0.689,401,66.1,4.25,3,0.671,499,71.2,4.21,6,0.531,2928,2992,325,342,1229,1203
2023-07-24 14:45:00,732,89.1,4.87,4,109,23.2,4.54,3,0.588,339,54.7,4.40,1,0.671,413,61.0,4.04,3,0.573,412,64.2,4.28,3,0.745,497,70.2,4.19,6,0.581,2927,2985,328,339,1239,1237
2023-07-24 14:46:00,727,87.6,4.83,4,111,23.0,4.54,3,0.880,338,53.5,4.39,1,0.464,406,60.5,4.07,3,0.541,399,64.5,4.29,3,0.741,504,71.3,4.16,6,0.601,2907,3022,334,338,1218,1197
2023-07-24 14:47:00,733,89.1,4.72,4,105,21.8,4.57,3,0.705,326,53.0,4.39,1,0.306,414,60.0,4.10,3,0.518,411,63.2,4.30,3,0.622,502,70.4,4.16,6,0.562,2930,3012,315,326,1242,1234
2023-07-24 14:48:00,732,87.4,4.76,4,101,21.8,4.59,3,0.558,335,50.5,4.38,1,0.456,406,60.6,4.05,3,0.620,409,64.5,4.32,3,0.709,503,71.2,4.17,6,0.548,2929,3015,303,335,1219,1227
2023-07-24 14:49:00,726,88.5,4.71,4,101,21.8,4.56,3,0.789,323,52.9,4.39,1,0.810,396,60.0,4.08,3,0.549,403,62.4,4.27,3,0.599,499,71.2,4.16,6,0.597,2903,2995,303,323,1189,1210
2023-07-24 14:50:00,734,87.7,4.69,4,106,22.2,4.56,3,0.756,320,51.5,4.43,1,0.622,405,58.4,4.01,3,0.610,408,63.7,4.23,3,0.591,505,70.7,4.16,6,0.585,2938,3031,318,320,1215,1225
2023-07-24 14:51:00,731,87.4,4.73,4,97.8,21.3,4.58,3,0.640,328,52.5,4.41,1,0.756,400,60.0,4.21,3,0.586,406,64.4,4.25,3,0.678,502,70.9,4.23,6,0.450,2923,3010,293,328,1199,1218
2023-07-24 14:52:00,726,87.4,4.74,4,97.1,21.0,4.56,3,0.858,315,52.9,4.37,1,0.727,406,59.9,4.11,3,0.599,401,62.9,4.25,3,0.742,502,72.1,4.21,6,0.402,2905,3013,291,315,1219,1204
2023-07-24 14:53:00,729,87.0,4.68,4,96.5,20.5,4.51,3,0.686,302,51.2,4.40,1,0.706,402,60.0,4.03,3,0.540,398,61.8,4.21,3,0.856,505,72.3,4.22,6,0.522,2916,3027,289,302,1205,1195
2023-07-24 14:54:00,669,84.0,4.53,4,95.8,20.3,4.57,3,0.701,309,50.5,4.38,1,0.700,404,59.5,4.11,3,0.651,406,63.6,4.22,3,0.811,483,71.2,4.16,6,0.525,2675,2898,287,309,1211,1219
2023-07-24 14:55:00,622,79.9,4.44,4,95.6,20.3,4.54,3,0.779,314,51.4,4.38,1,0.829,405,60.2,4.06,3,0.458,405,62.9,4.30,3,0.661,414,63.8,4.12,6,0.490,2489,2483,287,314,1214,1216
2023-07-24 14:56:00,622,80.5,4.42,4,94.8,20.7,4.58,3,0.858,303,50.5,4.34,1,0.811,409,59.7,4.06,3,0.531,397,63.8,4.23,3,0.603,418,60.6,4.10,6,0.438,2486,2506,284,303,1226,1190
2023-07-24 14:57:00,620,80.6,4.46,4,95.0,20.6,4.57,3,0.811,295,49.1,4.31,1,0.637,399,59.7,4.04,3,0.696,402,62.9,4.22,3,0.752,418,62.2,4.09,6,0.592,2479,2508,285,295,1197,1207
2023-07-24 14:58:00,624,79.4,4.40,4,93.9,20.4,4.56,3,0.724,297,46.9,4.34,1,0.869,398,59.8,4.05,3,0.720,400,61.4,4.26,3,0.965,417,62.0,4.08,6,0.638,2495,2499,282,297,1193,1200
2023-07-24 14:59:00,677,82.0,4.63,4,93.4,19.9,4.57,3,0.553,291,48.5,4.34,1,0.706,402,58.9,4.09,3,0.777,401,63.0,4.32,3,0.795,434,62.8,4.16,6,0.601,2709,2607,280,291,1205,1202
2023-07-24 15:00:00,714,85.6,4.75,4,90.1,19.5,4.55,3,0.659,290,48.1,4.35,1,0.672,684,72.4,4.58,3,0.493,658,74.9,4.79,3,0.601,502,67.8,4.26,6,0.460,2858,3011,270,290,2051,1975
2023-07-24 15:01:00,706,84.9,4.75,4,91.9,20.0,4.59,3,0.873,281,47.6,4.42,1,0.730,694,90.3,4.61,3,0.398,402,59.0,4.46,5,0.605,499,71.9,4.35,6,0.581,2825,2991,276,281,2083,2011
2023-07-24 15:02:00,694,83.2,4.78,4,85.6,19.2,4.59,3,0.858,276,47.3,4.46,1,0.298,703,89.2,4.51,3,0.618,420,62.3,4.30,5,0.704,504,71.5,4.28,6,0.580,2777,3023,257,276,2110,2102
2023-07-24 15:03:00,706,83.0,4.77,4,89.2,19.6,4.60,3,0.588,268,47.0,4.52,1,0.605,696,90.4,4.60,3,0.472,420,64.4,4.30,5,0.713,503,71.5,4.22,6,0.536,2822,3019,268,268,2087,2101
2023-07-24 15:04:00,703,83.2,4.81,4,87.2,19.1,4.56,3,0.558,276,47.8,4.52,1,0.623,691,90.5,4.65,3,0.461,423,62.9,4.29,5,0.612,500,71.0,4.27,6,0.515,2811,3002,262,276,2072,2115
2023-07-24 15:05:00,707,85.2,4.73,4,83.6,18.6,4.55,3,0.579,270,47.8,4.48,1,0.494,697,88.0,4.60,3,0.520,420,63.4,4.28,5,0.562,505,72.1,4.26,6,0.516,2827,3027,251,270,2092,2100
2023-07-24 15:06:00,719,84.5,4.72,4,86.4,18.4,4.54,3,0.642,270,44.8,4.53,1,0.631,549,84.7,4.46,3,0.559,345,60.3,4.32,5,0.819,502,71.1,4.26,6,0.542,2877,3009,259,270,1647,1725
2023-07-24 15:07:00,738,86.8,4.79,4,84.4,19.0,4.62,3,0.755,270,45.4,4.49,1,0.633,396,67.3,4.17,3,0.756,237,47.6,4.33,5,0.596,504,69.2,4.22,6,0.475,2953,3027,253,270,1187,1183
2023-07-24 15:08:00,707,87.6,4.81,4,81.3,18.9,4.62,3,0.832,252,45.1,4.43,1,0.691,392,58.9,4.15,3,0.656,244,46.6,4.26,3,0.498,502,70.7,4.18,6,0.541,2828,3014,244,252,1177,1220
2023-07-24 15:09:00,730,86.9,4.77,4,79.2,18.4,4.59,3,0.643,259,44.0,4.37,1,0.650,402,58.8,4.05,3,0.740,298,45.7,3.97,3,0.386,502,70.6,4.16,6,0.389,2919,3015,238,259,1207,1194
2023-07-24 15:10:00,735,87.1,4.77,4,79.6,18.1,4.62,3,0.468,255,44.3,4.42,1,0.658,401,59.5,4.00,3,0.771,402,57.6,3.81,3,0.396,503,70.2,4.12,6,0.521,2942,3018,239,255,1204,1207
2023-07-24 15:11:00,698,86.2,4.73,4,81.2,18.2,4.58,3,0.510,245,43.9,4.43,1,0.308,395,59.3,4.06,3,0.579,400,59.4,3.98,3,0.449,503,71.1,4.21,6,0.540,2790,3017,244,245,1185,1199
2023-07-24 15:12:00,726,84.9,4.75,4,78.3,17.5,4.56,3,0.581,250,41.2,4.42,1,0.382,397,59.6,4.03,3,0.619,387,59.0,3.83,3,0.697,504,70.6,4.16,6,0.447,2904,3023,235,250,1191,1162
2023-07-24 15:13:00,731,85.7,4.71,4,76.7,16.5,4.57,3,0.655,244,42.7,4.41,1,0.582,392,58.4,4.00,3,0.516,397,56.8,3.81,3,0.592,509,71.9,4.23,6,0.407,2924,3052,230,244,1177,1192
2023-07-24 15:14:00,724,85.9,4.68,4,78.1,17.0,4.60,3,0.785,263,41.3,4.48,1,0.301,395,58.9,4.02,3,0.717,397,57.0,3.41,3,0.651,504,71.3,4.19,6,0.531,2897,3025,234,263,1186,1190
2023-07-24 15:15:00,741,85.4,4.73,4,77.6,17.3,4.61,3,0.694,244,43.6,4.43,1,0.235,395,59.2,3.99,3,0.868,393,55.6,3.37,3,0.623,504,71.4,4.20,6,0.559,2963,3024,233,244,1184,1180
2023-07-24 15:16:00,744,88.0,4.74,4,75.0,17.3,4.61,3,0.630,244,41.2,4.45,1,0.457,395,59.5,4.12,3,0.668,394,55.5,3.43,3,0.668,501,70.6,4.27,6,0.565,2978,3008,225,244,1184,1182
2023-07-24 15:17:00,738,87.6,4.72,4,76.2,17.0,4.60,3,0.400,248,41.1,4.48,1,0.638,389,59.2,4.04,3,0.637,389,56.3,3.44,3,0.603,502,71.6,4.24,6,0.584,2951,3009,229,248,1168,1166
2023-07-24 15:18:00,740,85.5,4.71,4,73.5,16.9,4.60,3,0.481,232,42.7,4.45,1,0.625,398,59.3,3.97,3,0.687,392,55.9,3.53,3,0.585,501,71.8,4.25,6,0.467,2961,3008,220,232,1195,1177
2023-07-24 15:19:00,741,85.2,4.74,4,75.5,16.4,4.59,3,0.759,245,42.4,4.42,1,0.622,394,59.3,4.02,3,0.781,396,56.1,3.24,3,0.762,506,71.6,4.23,6,0.465,2965,3034,226,245,1181,1187
2023-07-24 15:20:00,730,86.5,4.72,4,74.4,16.7,4.58,3,0.686,228,41.9,4.46,1,0.730,396,58.3,3.95,3,0.638,387,55.9,3.55,3,0.629,505,71.9,4.27,6,0.451,2921,3029,223,228,1187,1160
2023-07-24 15:21:00,733,87.0,4.72,4,71.8,16.0,4.59,3,0.770,231,41.4,4.45,1,0.784,391,58.4,4.07,3,0.361,388,56.6,3.70,3,0.533,510,72.1,4.25,6,0.450,2934,3063,215,231,1173,1163
2023-07-24 15:22:00,732,86.9,4.72,4,72.2,16.2,4.58,3,0.593,224,40.7,4.46,1,0.616,393,58.3,4.06,3,0.633,394,56.5,3.35,3,0.611,502,71.7,4.25,6,0.568,2928,3010,217,224,1179,1181
2023-07-24 15:23:00,731,85.3,4.70,4,73.8,16.2,4.60,3,0.614,232,40.9,4.45,1,0.451,397,58.4,4.16,3,0.470,385,56.3,3.50,3,0.817,506,71.6,4.20,6,0.614,2925,3034,221,232,1190,1156
2023-07-24 15:24:00,736,85.9,4.73,4,71.6,16.4,4.59,3,0.761,222,40.9,4.42,1,0.489,384,58.1,4.04,3,0.715,390,55.8,3.59,3,0.722,506,70.4,4.25,6,0.450,2944,3037,215,222,1152,1169
2023-07-24 15:25:00,742,87.0,4.67,4,68.6,16.0,4.60,3,0.751,222,39.8,4.44,1,0.625,394,58.4,4.10,3,0.701,394,57.1,3.83,3,0.616,512,71.9,4.22,6,0.538,2967,3073,206,222,1181,1183
2023-07-24 15:26:00,730,86.5,4.75,4,65.4,15.5,4.63,3,0.711,216,38.9,4.42,1,0.463,391,58.1,4.08,3,0.545,393,56.3,3.81,3,0.529,510,72.5,4.23,6,0.475,2919,3061,196,216,1173,1178
2023-07-24 15:27:00,738,87.5,4.80,4,69.9,15.9,4.62,3,0.678,221,38.7,4.42,1,0.498,386,57.2,3.97,3,0.540,391,57.2,3.45,3,0.611,508,71.2,4.18,6,0.486,2952,3049,210,221,1159,1174
2023-07-24 15:28:00,739,88.9,4.88,4,70.2,16.2,4.59,3,0.853,215,38.5,4.43,1,0.475,391,57.1,4.04,3,0.579,388,56.0,3.27,3,0.730,504,71.4,4.19,6,0.535,2956,3022,211,215,1173,1165
2023-07-24 15:29:00,747,89.5,4.79,4,66.8,15.8,4.61,3,0.683,210,38.2,4.37,1,0.718,387,57.9,4.08,3,0.882,389,55.6,3.29,3,0.689,507,71.7,4.26,6,0.519,2987,3044,200,210,1160,1166
2023-07-24 15:30:00,739,89.6,4.81,4,67.3,15.6,4.62,3,0.654,213,38.1,4.42,1,0.631,388,57.4,4.09,3,0.750,385,53.5,3.33,3,0.659,510,72.3,4.18,6,0.473,2957,3060,202,213,1164,1154
2023-07-24 15:31:00,738,87.1,4.83,4,67.1,15.3,4.63,3,0.757,206,37.5,4.41,1,0.635,387,57.2,4.13,3,0.574,393,55.7,3.63,3,0.756,511,72.4,4.26,6,0.498,2950,3068,201,206,1162,1178
2023-07-24 15:32:00,737,89.5,4.79,4,65.9,15.4,4.65,3,0.638,216,37.4,4.39,1,0.489,391,57.0,3.96,3,0.624,383,53.0,3.23,3,0.635,501,72.9,4.22,6,0.578,2948,3008,198,216,1174,1150
2023-07-24 15:33:00,733,87.5,4.77,4,63.0,15.1,4.60,3,0.605,197,36.0,4.40,1,0.499,393,55.9,3.98,3,0.658,383,53.9,3.26,3,0.671,507,71.7,4.22,6,0.576,2932,3042,189,197,1179,1150
2023-07-24 15:34:00,743,88.2,4.78,4,66.0,14.9,4.62,3,0.671,214,36.8,4.36,1,0.589,390,56.5,3.92,3,0.563,391,53.9,3.20,3,0.504,507,71.0,4.23,6,0.554,2973,3043,198,214,1171,1174
2023-07-24 15:35:00,736,88.4,4.78,4,62.2,14.6,4.64,3,0.578,203,37.2,4.37,1,0.452,296,51.6,3.91,3,0.591,298,50.0,3.26,3,0.580,509,71.3,4.20,6,0.562,2945,3052,187,203,887,894
2023-07-24 15:36:00,744,89.1,4.78,4,64.7,15.0,4.62,3,0.538,202,36.5,4.40,1,0.680,289,45.2,3.87,3,0.617,300,47.5,3.41,2,0.716,507,72.2,4.19,6,0.538,2975,3040,194,202,868,901
2023-07-24 15:37:00,738,87.8,4.73,4,62.0,14.6,4.60,3,0.724,197,35.2,4.39,1,0.949,294,45.0,3.97,3,0.517,442,56.0,3.22,2,0.764,503,72.4,4.28,6,0.546,2953,3017,186,197,881,884
